rainfall_mm,temperature_c,humidity_pct,river_level_m,elevation_m,soil_moisture_pct,wind_speed_kmh,pressure_hpa,slope_deg,population_density,vulnerability_index,road_access_index,previous_event,flood_risk,cyclone_risk,landslide_risk
177.72437065861274,36.782545544515514,75.773080245848,4.875022786202798,190.69104851840024,14.828536951970538,57.66322947725296,1026.5117316455032,49.771754962949124,2257.0451349308883,0.1146798252420087,0.5072201811460026,1,58.063723025927516,44.91590673269543,64.9373694857047
13.935123815999317,18.639089940166023,77.05639048604236,3.6630314526233896,103.82769509557139,31.574420946723425,31.519938472894367,1029.0097709910597,22.83866543756608,14572.426876786454,0.321420241156967,0.5775125461032431,1,42.91188178875673,30.41968844251558,41.358919885351895
182.26345557043152,24.083253848159018,30.3737399378782,6.454418331834964,632.6471240647467,56.068657575357825,113.69523418650239,1019.494096463628,27.043428203448244,13483.625994159092,0.6488672930666418,0.2352904049283392,0,46.52633604211581,40.00503861946296,42.917425470303925
51.15723710618746,30.97412723651692,98.94100962795214,9.47522980551238,107.7484070948306,71.33725802990621,16.28166005826307,974.5598946409846,50.5778842668071,14244.751077207364,0.2742061322902506,0.799063547591341,0,55.922436441640805,36.217240795376895,54.158571218441935
19.515477895583857,31.93249763339243,91.44828225030702,0.41269747374621857,584.8980250993322,64.91054245112815,174.84348151548988,1003.6813017006124,5.267437543130553,1610.3348861889667,0.8803121967498171,0.9301012875966261,1,37.07877193526962,71.6821931495221,33.10647302411893
284.66566117599996,33.017495909614084,92.65743580110644,9.188528558831043,320.81377802534445,94.45606008505247,113.83150759418466,994.0073795602281,35.67707118546297,7330.785015155795,0.6612283994434204,0.7924943486984724,0,79.04986991543052,60.72741684782156,67.63094952194061
289.6896099223678,19.98765991049102,76.14711759356103,6.0908165502101355,77.23514400014525,80.58284785784996,177.46119376591605,1018.3871540617241,34.69294088238227,2495.393573635661,0.8702783932967957,0.49285914319778623,0,71.91128551930936,63.821265561202374,67.79483290236936
242.51920443493833,26.392122144649463,54.13508500581756,8.073143007690524,653.9294385566369,57.92229998757088,61.00081622615449,973.30145413428,25.512874156000514,9013.326150731831,0.3953907022511207,0.8350889317638635,0,58.51979357704812,51.206885631947515,47.227141935001356
91.3841307520112,33.515826813509,92.55540543633366,3.8387495343427758,472.1118447845584,25.394855708983215,174.81692901427164,981.8277250986821,49.78647848544558,3506.4319076747242,0.033985142624675,0.1879588711624095,1,47.000981448018926,83.39371067028561,56.34570583689491
29.30163420191516,44.09456593901354,50.40618497058347,4.7184297483761375,203.89398003358698,47.83305198321278,26.201204591152244,999.3517039733578,56.57340368014156,11564.052130867181,0.5761399633551028,0.11341366003892872,0,33.45594093057157,23.274774163943952,49.63222045912449
205.26990795364708,36.82893413099066,69.38980803395421,8.68850751801164,717.851315979481,70.87131319847535,7.325059022465121,979.4588597768696,27.920151714816647,9667.158957732023,0.3391935027253723,0.43821912028964016,0,58.946956800398276,37.28062896541266,47.197694433991025
132.0457481218804,42.67811271281873,36.98116806407177,4.148479698098231,55.30148481903014,84.60640660942806,5.937130881828461,1011.5629085616579,27.36882305990398,8582.636822423285,0.4481883759223533,0.1815344670786071,1,60.875103451681944,33.31406537050154,64.83053073708656
36.61147045343365,37.86636174942531,94.53689410929252,5.34659566749085,177.41929439425508,96.1749413201268,83.67666670786087,1019.2460332683879,30.123823780244685,12381.902826320642,0.6811102139227488,0.25916055611432043,0,48.047596356044586,32.892458151296,46.13424230468048
148.55307303338105,32.751509066772016,39.85393204398493,0.20194923084332905,606.5966036885716,62.51801278310218,14.94075554614706,1012.2711936176586,43.387441849983695,7514.090001907534,0.7006646670708717,0.5851167586812654,1,43.705413314781126,36.067768700446,63.44053674995302
10.316556334565519,20.760701074090335,45.74277640112851,1.5859800583804229,573.3147856417136,55.05733989392108,92.19021915016832,996.4170228183989,40.08361744193774,4062.379070378355,0.027556414865815393,0.4039031137837422,0,20.737828964512286,36.86624335513041,36.08267548851006
272.79612062363464,35.00056955677539,69.06939106897505,6.416865079747998,245.63192110509286,6.680732696509089,58.95009063160209,1022.7032599751587,13.370096952413224,9318.16834206532,0.7693026728396135,0.8658782796104407,0,56.302172562334356,35.66723561385925,38.129475952078096
77.63399448000507,33.70138697879722,83.4865100149087,7.169769010638771,68.37940277517083,11.849411569267094,60.413218645340805,978.2611679031965,3.833720915960599,14356.798230323135,0.4935189149560789,0.22561234547512776,0,42.926705589289774,43.955157541668825,20.029290474343192
198.75668530619458,33.074075113717996,73.35459141554092,5.8260093678449945,689.3008963354562,19.829974775553026,114.40961937813056,985.6203150339405,56.95524778900736,9025.367262896201,0.55669877332455,0.9967906989660529,0,44.58488304132782,57.69898642980209,52.28892301390421
93.51332282682328,29.693576039647223,46.24937389601093,1.4331003627561067,264.684157694524,10.202193463014666,29.35764110729163,999.3723811151382,15.664185584022256,9451.699346610672,0.29799418518985255,0.35939341592639407,0,25.45288945324765,26.728454689153157,24.878895935135194
156.02040635334325,30.85969811967827,30.066012976924323,4.454054285778348,172.65646364404688,43.08200768646802,137.9796066611516,973.6803159327551,38.3158010814355,14022.56520526977,0.42083378600058097,0.5154028506592396,1,55.14247679602342,75.58720051292585,62.89499018128723
164.01308380298389,25.03327581354312,83.00054062152074,3.550947663631898,422.52822144156215,37.00346178819286,104.76556556015426,975.7411468939929,49.706280164623344,7738.821002610019,0.7103751339793317,0.1323321098087158,1,55.152398420531966,73.51279600942533,65.29686266100016
55.45633665765811,30.579380779269094,98.96451281377657,4.956613440350884,729.9772154403089,65.54864499749732,164.69003319255197,993.8466023033424,18.016605032831176,14945.434776487591,0.7767138029442585,0.5792990127461399,1,49.70970252251112,75.69340983257378,41.215231212143735
290.8753883293676,20.926677170354345,86.69391842142633,8.703290345540942,53.96633071783277,55.88818525367326,65.67131767815421,1026.6331778040733,38.126004819415726,2411.73741212547,0.387106181167978,0.9612848944348956,0,75.17169994188428,38.3116075736167,65.07654284789743
232.53984700833436,39.1552319208113,62.21446327096307,7.758614386586519,617.3271886640924,61.617222141846675,176.8886985720826,1024.50482159662,6.474014468953495,8064.856848324557,0.6911175326513301,0.7493977778770115,0,58.6865483628144,57.20650712396976,37.437982870871245
281.8496824692567,20.573308640961233,93.26370829793746,0.8398950138915895,466.52911779219295,49.83783427907714,103.64897640852418,997.9584914967047,58.19588666253964,3209.254598395434,0.25804350168843804,0.24405456014951832,1,63.50154761953084,72.0488586462644,81.66123264253889
268.44820512829466,17.548988696683992,58.6893371182845,8.903091977745643,351.8503109104172,31.385029112654426,175.21235211375608,978.5295126706438,3.4894965030375524,6810.828997743575,0.8320226651775152,0.4426117108340628,1,74.92403234734283,90.15313032413339,49.11062549846192
179.36999364332553,28.08738079071472,66.74538589704272,4.717671511498236,600.3827464019469,95.51840491991531,4.870917728480759,980.6864593575061,26.29048043045858,2575.197164336486,0.6098142389073653,0.4254333140290475,0,52.768575736495066,34.75297469457536,50.5679856871471
276.562270506935,34.749223185181854,63.39908371769783,7.438621448859984,773.3430510644732,13.208870177213202,131.03573803422984,992.6527632765476,32.2091545236014,3353.480997456575,0.775186516066895,0.09794776759251,0,52.807733700003446,61.525108947386485,43.20005751863539
26.54775061557585,28.131504748006243,61.33367108658675,1.4003923126435214,198.780844706899,94.19464494920419,146.99187437269254,982.6044517052069,47.42890671980184,3177.7847434913074,0.4771548523178474,0.885850180677666,1,46.45538789106844,70.87074027065226,66.86189789953025
58.79485872574356,23.302623958539257,84.2633538505734,6.707195257070481,132.0449447562533,34.5676144521498,9.571191601767763,974.9785356634227,7.267711024345274,4814.069458579639,0.22910928498195526,0.3814560499750199,1,54.941907326077555,48.56120013846273,37.0386451877729
13.56818667316142,31.745135516713223,66.87382350886443,2.3632601760945793,732.0477612737037,53.702837309893255,104.21453952292423,1010.4266490111999,26.448478431310594,2036.3834170921698,0.42923111331364394,0.49425961110409466,0,22.685230359272285,36.543534279721904,26.826507832186458
97.5990992289793,25.410070062365996,52.170198541765124,4.383808971409316,541.7834004166968,15.340020668616884,144.3496128461007,1004.8869182675617,17.98269417260714,12143.945781125742,0.38148539447832075,0.2912477748765686,0,30.30342031594493,49.77891194058524,24.01974012298675
116.6031869068446,42.98603070379899,48.07107173609349,0.1686287008210441,361.62909681833344,11.73845149524588,100.9869705401531,987.4778054786851,18.720642941600403,3325.720447437359,0.3327165434401591,0.15239562678773755,0,24.196197535110283,47.54820940191047,27.528601733243942
81.40470953216877,42.67935418810716,32.642312187720336,1.5161063793047602,467.1424648061408,45.806817628267275,11.486446272983994,1016.7369029531383,46.72727496391505,6260.203547247759,0.21217374774147835,0.9021106197714737,0,26.22994621690539,14.622518714637506,45.027021824012124
248.6212527455788,30.071154599162863,70.82366133181321,0.9208049312361977,601.5788460374704,75.46125075606942,124.82050336169605,1016.5569332623501,0.3276567019099885,260.5359306857641,0.7591671418798062,0.03739747766010071,1,60.524326801961564,65.79354839506775,51.465702545562394
107.02599800807678,24.836519820547757,46.097299078072396,2.3974417293825843,622.9648809904594,30.589653867112148,10.907444641195553,999.4601182127657,44.94501848015798,1591.125518361096,0.08635166132056049,0.3998795013161306,1,39.6939851196138,38.461669221116054,54.220379451132345
84.28035290621423,37.11397241869918,40.36937454114682,1.0001809002432227,737.5174610387924,58.42304944885541,147.14440110295894,975.7919533307137,48.62390580738637,13446.153068190508,0.8875609298858339,0.7306954269469824,0,24.794090374103156,59.19105688878838,45.4217541329101
162.80882494747453,16.101388304491998,75.76809746793744,6.919100266195619,352.9373753385857,31.47178234966774,7.746152995204991,1025.1081640060816,54.08173463052414,12560.659853529873,0.1750247228977535,0.30885791820086606,0,49.70348081138607,19.146223157591955,54.293633160103646
42.27726749242879,29.243070181309538,77.68464804750842,0.2903990220921937,248.8605098151281,41.91824078483888,24.731528581866744,1010.1196314124583,37.61290819382901,12617.018337778814,0.9798736518515413,0.4460286069622458,1,38.23123155548167,37.39289713986501,51.856215112023214
240.6590942262119,25.089701828110005,82.65084245803662,6.1774050062499795,518.9381280960768,91.11240025501336,49.51936629418833,984.8230491491171,20.007319696334473,6182.074190477759,0.9884680480870743,0.5644772510341152,1,76.01254212177598,62.31700937565553,65.46124847336444
22.365193103931247,42.61607655307664,65.25038274370141,1.4070783082557425,344.2677614380337,86.30476442201736,114.005662606944,1006.6272728220536,25.63408395293224,2140.13136679793,0.39838704124115176,0.9950816122358074,0,31.36254515247326,40.28116000072413,38.492883399986184
296.06608098015516,15.360090818180476,92.58382236427207,9.451614571778968,483.78679408020275,54.021666624674836,175.74463793363506,994.3012897496578,58.184164937245754,1636.2599319848553,0.9878210726322629,0.7583013378008664,1,84.2546741263019,89.25285916321673,83.4607264471431
231.67343078899722,31.584446271550473,95.54399273787595,9.330940731098543,347.58892279564117,27.62003460984748,21.208113471588195,1008.1209783841575,52.87120958615113,9091.928817514718,0.8690685172807263,0.9671153737567904,1,75.3241559637342,48.637647138603874,71.68324306538769
59.61470446025172,37.21990743199878,86.51596578547426,2.255031025209626,139.33671360897608,23.352471709637168,25.687380458505316,998.4322537438612,27.811554545966523,12426.334958531272,0.0824302769466656,0.6931454739893605,1,43.568821833463524,43.63006352560647,45.72950655135169
1.6566351370807197,29.550539625721235,74.4915437405731,6.144212982230295,386.1528662939876,95.63829853839285,66.39667140617645,999.128329014384,56.583780426655345,13503.714942460841,0.9473285636286182,0.2690528880924695,1,53.607303386140046,47.86867390027446,67.61681803464332
244.63842853645025,17.56209090488165,51.260466751383206,0.28005319472458434,558.9159011140056,24.258076668515315,150.51944479595764,1014.1529255144416,49.377292524387535,4345.2001253921935,0.04251438590459422,0.2874888090400288,1,49.10085006021481,69.9448893147011,67.58625829415554
212.05720315428513,44.173841700837066,98.80614451341549,9.31788543051174,643.4413699807669,81.77598953669121,84.10157149514654,1006.8235447638385,54.065391699587686,4828.978016105135,0.18191429373910717,0.8224643033672443,0,66.6268239150069,46.73628440017929,64.81848995188253
218.7021504122962,30.540312941282938,49.189531703435684,5.229873081917097,404.7944959013065,40.05216990587604,57.8899080460479,974.7971614746535,40.97863407455526,1531.1323197841414,0.5845955408466743,0.4277134911966751,0,49.64330497796465,48.316304293306644,53.03095348986304
231.38110400578373,33.42558732957034,44.18598453933018,0.43223151417778993,148.88555436411272,98.63768551803264,101.01668979759503,973.9224142267782,51.4592426077197,11620.65864323482,0.0807371784000136,0.37022419340327084,0,52.42857843903634,57.87518072834026,74.59315573198761
22.21339552022711,22.09829348122522,60.9507879650608,3.424999930081374,343.4564135265566,39.974795334464844,46.894175540235004,988.3005542498036,53.50596848005954,4149.84026139466,0.16172775698936892,0.9450940263729383,1,39.95418027914023,47.39542685052797,57.0893867138617
107.53971856328178,29.504942553204113,33.978839949867194,0.768494618612342,633.3092644965246,38.39407936651898,72.20878330455376,995.8147597923248,5.520995072440284,7224.323454060176,0.9534917871122387,0.0132331664707519,0,24.06923090469853,36.553534474704165,21.66862398600554
34.760717857538914,27.874484758749656,98.49461252702535,3.9294443937335988,342.0302310813168,65.55904474337419,59.868926861767534,986.5133535507572,57.913018599639514,13934.881621841909,0.9946878848876081,0.5249668852018622,0,38.184379975093755,40.17159651445277,52.6201008014277
258.93102776267807,17.24687526005951,71.19034894914974,6.699263421613231,563.2940190112934,96.34409662954783,144.74538403463626,1009.0875914841951,20.0167859258438,11288.191640267556,0.7981365417802972,0.7750766572878195,1,78.12439742181837,73.29082825726724,67.48084889560826
186.98943804826737,18.184810606424016,68.98664641649228,4.698899080414396,415.62667170891,97.73991255066113,166.36603075884014,981.7064759035374,26.393970575001326,810.0136864102951,0.5152093914647028,0.736169016182467,0,56.37823903513204,69.07747965074294,54.01188659112718
99.26940745579475,40.12417558856323,75.9057395929804,3.837221747194545,208.15403758532943,72.1845839143636,136.72299458824412,1012.2484657837701,47.51422555156892,142.15582500225656,0.9003009356916752,0.36757438713798185,1,56.907010505187074,62.92668351333471,68.44836222854244
19.067505085807092,22.19459856619771,64.79165534440446,1.191570455404648,640.9973962579979,76.68760473545359,79.03504368539703,1016.3890445133358,39.89377833434986,11815.370729688511,0.1118987708835687,0.5356483118368134,0,25.264920349358984,29.108400356313727,40.190694029336264
93.29469651469866,20.84874814495892,32.24444619661791,2.4493904569365634,85.68649417513589,58.52320671743763,90.78029594939949,977.459158455739,53.58359474616344,8296.453549940861,0.9428918692450089,0.00557729468787449,1,48.235205173992924,61.318883823165635,69.98603540714372
97.55499660802411,30.147343537504177,72.86179021882776,1.0014328773835113,429.41442054901745,76.79869521757153,22.51326490729842,1009.0483746017793,24.03442504660633,10810.609452253258,0.3515529274554322,0.534830269701731,0,36.164941990877644,24.598991867616796,40.94000186217698
218.88185350141922,38.06241394087539,80.13217138695015,8.074987316566608,182.93500670985586,86.67906722219718,134.4356480042168,1027.6861585540069,22.397289820569515,2369.0935209626705,0.8614893912331945,0.5904012263994217,0,69.24833775696182,48.1865773670759,55.23450155665491
191.26724140656393,16.858395557369636,59.172434243683725,1.3523982798472256,72.31119026227302,51.17905380352721,107.36562229110794,981.5694290358008,1.9013309724791805,13083.27679255989,0.668373405985391,0.8747913375922108,1,57.304002510974605,70.90455733191462,49.28490085162959
266.16382277289796,32.304237589147675,83.0106900449835,5.953733665488935,412.28847092493413,63.88691496885979,162.43919930473857,1024.5581698669694,27.763522600179485,11604.40818563664,0.960274304055722,0.21073726981010144,0,63.08396585431969,57.8973177118104,54.6113077250475
141.66447754858478,18.5763132852172,45.890090953689445,3.427404135888459,409.6584816292404,56.045086047139534,36.110005843527574,1006.362876956441,43.444246219746525,13364.766932538112,0.8646779477958182,0.8251457124078087,1,52.142228696358856,42.96240154462563,64.06392396864261
35.87827378149051,16.093831524768554,45.48936137463288,2.259783846551835,571.3827033070622,58.43470828522434,136.7507019478702,1005.4566920399027,18.070723057572962,5129.619318208913,0.8878978135509061,0.7180665107553083,0,25.31555751232399,44.211655378679424,27.17223297820305
213.9734361668985,16.582318564866522,41.299189138130174,6.394684394921038,600.9055405804858,89.55455143802439,123.24089910945415,973.115360939252,27.763590820430487,4150.06382534303,0.6317543561200305,0.6660308648859996,0,56.41297717215698,61.70381485642808,53.037959148486614
228.23551458506924,40.02492324625324,56.03963318524133,4.570023093769406,587.6773611804595,38.78359886952917,47.852196085755395,1014.8980167031839,13.163866109116682,2292.936970060425,0.8331585309762758,0.3943878243007597,0,47.34097438769268,32.655263208047415,36.45110756610143
168.38315927084886,18.539174508841846,89.29084247723586,4.0014546728455915,339.45581167506896,24.7774824320593,120.12815511734851,998.6963831588835,46.36726835228764,13952.725849046015,0.7571311507613385,0.3674343814376506,1,56.2917999982599,69.1866233555601,62.473438567597654
231.2901539863683,16.35454093236876,87.95384435043451,5.928520048922215,512.7180340367188,48.346610475994765,166.38720850379693,1013.270463510108,3.630693680468826,2668.901469296454,0.16162313090388725,0.7032612224337852,0,56.293626192009334,61.62024397590161,34.4708961315207
148.13867890931724,28.13699661428737,56.79769455744527,4.912676284900007,470.017289262289,24.76809309572019,165.3184777800814,1018.5508662067964,42.3229833000299,1807.3721609983456,0.648596891353243,0.9902232142522016,0,39.38920395299288,52.18528665673555,43.99555017249114
156.81984881459823,40.319804158260744,71.23831151861657,3.0348420855156077,348.8181697711973,52.34804043789182,129.53278341290545,1001.4277824023367,22.736400704699008,2906.3195706219994,0.14817554652015863,0.40535375917870453,0,43.497927969378544,52.78711321001483,41.30378207582772
128.2623055075649,22.87225129467906,80.45714215324409,5.590612877652516,485.8259014650747,90.83327000892056,8.653160256130818,985.8186587966989,2.4957641632272476,11575.298266866497,0.8694561218855299,0.918599777596716,0,51.63179253003029,32.48543287487402,34.11342991282228
7.625738023228557,27.651378525777492,46.884474223961604,6.694985765506946,758.8533438308848,63.65618444583539,157.00758071762908,978.4943494835688,51.20817523750715,13345.147940043556,0.06594979933996847,0.5865450823644102,0,30.879312622281894,57.101184331081825,41.19207505322054
32.367428097991336,16.197675976912535,41.769876012632295,0.2669315858685428,170.45712007147432,86.26612106379238,118.40014926081719,979.6301876759449,29.26331179086991,12167.483578316436,0.9870466701932753,0.8681656535698615,1,41.67284526928651,64.2598772578222,56.426895508494944
9.428755706020276,28.472355424046278,98.04671952486177,4.658717289076754,726.5022347127106,20.788137363473624,55.8781655728922,1022.0160792367479,35.95913817696774,8457.313522011846,0.4006266661377115,0.21719044704193335,1,37.241549603303966,40.00004897192352,38.040286208670324
190.92312337913413,32.32839241911401,73.2290119246733,0.5768328458354377,61.69530090689472,90.5829912910318,33.705065107025874,977.4146857378233,43.92184149146741,14908.386076650293,0.17062935370143562,0.762232074744488,0,51.406333136447614,43.265853002372054,66.68064940724732
94.306794322898,32.127211612564345,98.69910052835647,1.8640541406811106,260.5435860632953,62.169780618676,20.91669533951708,993.0816443827941,39.30446598007132,1051.4338861118626,0.9356749836612229,0.8349435107418249,0,40.091878667820865,32.537726955854076,47.998442680890214
152.57120734941083,24.972800765230957,53.642919099256034,5.605087340779731,244.75329391699202,8.01717993034558,9.042641866396977,990.0564787773418,43.8514122488767,13010.53133376795,0.04542598622984795,0.8321691399013262,1,53.17593740947498,44.547812230832406,57.645706957291864
272.2699421778279,24.465995419894064,79.2122189981892,8.661889152655807,508.5647841471065,65.1463007520785,135.73858463113615,1021.9273400043382,45.736901074671465,6427.153648472258,0.47010563450898346,0.7847113786995289,1,80.27072057193821,68.1506177625817,76.75437610322064
74.78766874466248,18.198708568097935,45.58225455788664,8.828056791884848,122.35546238628645,95.3827108447872,42.45173980978956,998.6616100416575,35.349091833876656,6837.732783607887,0.7702271279245027,0.30419562973271086,0,55.19050772773895,28.750385837591846,52.632253595918286
123.11487691068892,26.003949619388052,48.284011989173905,0.6994401013863127,708.231137235008,12.520865045159397,4.365528487785912,1029.7867850408882,21.938269854465403,1931.3715068961822,0.316750475431701,0.5219502197833262,0,21.829106304824073,11.983935432436535,25.61126745853324
226.6653415629146,17.98484006618894,65.83314848887368,4.191050862867066,666.2700986027322,60.33333239460935,71.50871733155807,1014.2232847781887,14.588528982980558,520.8259558203497,0.5288346699028011,0.2997047801748718,1,61.79511785408972,53.797662278359496,53.4076175008869
68.63944964748674,37.99787834136155,52.37326878556499,5.8300648300455125,528.6113393545166,91.9704672726229,86.86927450662101,1021.0554145242571,54.17419419916723,4763.09232452011,0.7004130163138019,0.34296590670871285,1,55.03504749109351,45.28804976454544,69.39930942277287
23.093972948637898,43.98822893244558,41.733509468840914,1.470699045503434,377.56278879791427,5.921040991765583,30.46144156202284,975.9203359616005,58.19549067829322,2639.3059260466603,0.9519764210013208,0.3012188835882025,1,27.946117840564,46.58800851593398,52.42676611252207
